label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.0,0.0,0.0,-0.28705895508614243,-0.04357816226859055,-0.05987683338239698,-0.5310548266596395,-0.23475034180690366,-0.08685701234490187,-0.65420164695055,-0.4839441644192388,-0.125689693555618,-0.6930543856583158,-0.7208853019168684,-0.15444593273091128,-0.43253537676563736,-0.5382320072450805,0.050946603068695084,-0.5395121163196479,-0.6986659470211076,-0.06357710683149885,-0.49148377477056143,-0.5313052245643928,-0.14759357759143152,-0.41996683024166787,-0.3585918191490875,-0.1848656237326828,-0.3007751958687374,-0.5955637542499754,0.03636023003202222,-0.4286217006607447,-0.7765764442303111,-0.09380464292006577,-0.3663736444670995,-0.5351123736937636,-0.15581335747413713,-0.2895520731431539,-0.3211123262291248,-0.1632229242017976,-0.1607658695000346,-0.6343950685380831,-0.0001626830947306759,-0.2814258205230006,-0.7794703774717583,-0.13675718237850334,-0.22910069258694207,-0.5050704275703637,-0.1414810437420614,-0.1675333080595156,-0.29013172271945736,-0.10193406642871881,-0.004127771520780931,-0.6469213613455049,-0.04255523193344733,-0.1296834999969915,-0.7513212193128688,-0.14096948922875963,-0.11844044065867067,-0.5525511073919417,-0.1347730058738892,-0.0803466322611523,-0.3858305882532027,-0.10101952081335981
A,0.0,0.0,0.0,-0.2630300877994786,-0.13709807163032459,-0.10032038908068219,-0.49375269418746526,-0.39593691395269026,-0.1586254815750741,-0.5785585975193749,-0.6772539635129822,-0.21929266144832338,-0.4891154252527715,-0.8722190669664361,-0.2610889642773747,-0.3478080609534087,-0.7943634810009712,-0.016574419218133043,-0.37138972506904944,-0.8918664432423755,-0.15755211677853864,-0.3323755633821034,-0.6248939033973248,-0.24498635728208357,-0.298489812067245,-0.4126138083767451,-0.2830692892368755,-0.16915933778055084,-0.8314620621735673,-0.022461276594548177,-0.21499233014991495,-0.9165219152775678,-0.17391374931864956,-0.19517307585563992,-0.5796397102547056,-0.21747346690394315,-0.17280787841476922,-0.3600242911066096,-0.20938761323901808,0.005339820334640438,-0.816813758060918,-0.05363634538912354,-0.044058781525095146,-0.8708461912949808,-0.20435890554553524,-0.056861545415866195,-0.5441735405612517,-0.17476425009406665,-0.05574090073631825,-0.3367472807784687,-0.11097265683274611,0.1736307444275508,-0.7480329017685257,-0.09533192501383618,0.11139070612291865,-0.7903694655498984,-0.1832668810975151,0.06392143501899988,-0.5515552717537188,-0.1490848416205806,0.045104229571621274,-0.3996090878144298,-0.09658880987885543
A,0.0,0.0,0.0,-0.25643583062387926,-0.07885753348541943,-0.17109007444371485,-0.5006482338375544,-0.28050317965582217,-0.27407007846350734,-0.6076791462513395,-0.5491508726150879,-0.35964734875417204,-0.5293844464070528,-0.7791459438527494,-0.415090692224789,-0.46266510144706946,-0.8494684521226336,-0.14226281368103266,-0.3645671384897727,-0.8094986968801136,-0.2792878547188041,-0.2839474302710043,-0.5428727503334407,-0.3449230006856254,-0.23226525259078495,-0.3477780765431643,-0.3736848063373597,-0.2989533290151499,-0.954267733432688,-0.11659850718249552,-0.2035697319512009,-0.8505491441139412,-0.2643621351391939,-0.15461305690304272,-0.5273044462842666,-0.29513428275474235,-0.13194251190742728,-0.33315125525137984,-0.28936392615381096,-0.13309987606141585,-0.9836143249509036,-0.11496289238248251,-0.046458190551409345,-0.8660232142201555,-0.25902940418188874,-0.029683263696244917,-0.5673294568842495,-0.22990107667985252,-0.029193247192853752,-0.3925289193825831,-0.17695048871058852,0.038761419092112316,-0.9561177170674314,-0.13080312293041077,0.08830491460324766,-0.8862693768650769,-0.21483159679521552,0.07528906539997209,-0.6485792475125358,-0.1871160020783877,0.059576412083627656,-0.516233671330903,-0.14334018606753146
A,0.0,0.0,0.0,-0.27824312069433377,-0.08722690865795363,-0.05416134424291695,-0.5026924814257212,-0.30926825350124676,-0.08078122756845986,-0.5854814859961258,-0.58825025924244,-0.11980926458549222,-0.570774701945112,-0.821106716340494,-0.1443834819605252,-0.37257363315523057,-0.6587719345124202,0.05766627244118743,-0.43489277999943693,-0.8508781706717466,-0.049906689963472924,-0.41457365654547534,-0.6270115055698915,-0.12207988797889834,-0.36864277044819604,-0.41215343835915236,-0.1502121788778013,-0.22843750246187192,-0.7044640862337664,0.042523848398853224,-0.3139642720854449,-0.8872153227887318,-0.0756320461337938,-0.28496759191348914,-0.6135865370586889,-0.12179377997454804,-0.2384287442515217,-0.3825489401789582,-0.11751943154465404,-0.0757597630084316,-0.7263660631026635,0.00546378637618213,-0.1779672178670709,-0.8843407484389525,-0.11444741324280072,-0.15437213622983095,-0.6057716110472381,-0.10367032550266722,-0.11459738136714966,-0.38078003760514767,-0.05615374177829181,0.09279015175508713,-0.7185327618656449,-0.037713117275246205,-0.03253103996478283,-0.8506296744572306,-0.1240884939346777,-0.04058685369891293,-0.6457909861002922,-0.1069983228989797,-0.01661106035693791,-0.4604676486351691,-0.06435042476487744
A,0.0,0.0,0.0,-0.25888239709613464,-0.1284756583933186,-0.09996263136202657,-0.4928734474155169,-0.34143551597714417,-0.15486579009309373,-0.6011062473261364,-0.6136382035598779,-0.21205888519373808,-0.5484105044526546,-0.8362092552740522,-0.2490341726813951,-0.3940066002048512,-0.6407074397154283,-0.004095915077714254,-0.4381718792095178,-0.8414012753294616,-0.11095182711958139,-0.3689088267370069,-0.6490877864826414,-0.17608313994869265,-0.3070252149432497,-0.47488372497908554,-0.20332326442134457,-0.24887559361156392,-0.6808630746328594,-0.0007560392016738554,-0.2950201107929086,-0.9015062440209037,-0.12716642580304077,-0.23246053310304854,-0.6363376149132378,-0.17257117418482396,-0.19058676594505924,-0.4283412783379386,-0.1720292570915406,-0.10589187608563708,-0.6969069182485242,-0.019792974187703392,-0.14845565518432355,-0.8961582125416072,-0.14890786869756617,-0.11384118485936125,-0.6339496619210868,-0.13525907947829474,-0.0938606864239065,-0.42309207081525224,-0.08681261781335586,0.03455176476873755,-0.6742641927179914,-0.04886522960213011,-0.0100341431070847,-0.855638195636954,-0.13728697716660318,-0.010191408642096375,-0.6716627900124514,-0.11859213858861904,-0.006052591109037892,-0.498253709550713,-0.07835443777447879
A,0.0,0.0,0.0,-0.23442794375228562,-0.1351640477958137,-0.09016174999950931,-0.4290984314256514,-0.40193916766366966,-0.1377884662434186,-0.502661028044167,-0.6789887578419824,-0.18683934276578487,-0.4445239338249216,-0.8957669743057157,-0.21733608807853755,-0.285188985016498,-0.7313523660072163,0.002872091988189205,-0.33797950214592787,-0.890040981542314,-0.11231744469179333,-0.317795118962432,-0.6626722919238992,-0.18183178551997273,-0.28670160652357146,-0.45067922348333206,-0.20750199200880434,-0.13604784752218835,-0.7494470444038833,0.006207061754965001,-0.2061511283699226,-0.8861804933949855,-0.12210540726485188,-0.18947939141202685,-0.601123905875774,-0.16397326353097796,-0.16889595845715083,-0.37863216695399454,-0.15736927503970485,0.010723666628905422,-0.7353701922625424,-0.013616130310244919,-0.0658519680240474,-0.8380931386641498,-0.14516354910155896,-0.06608598524369988,-0.5560273018251228,-0.13303945225664854,-0.058111092305950664,-0.34110954879019134,-0.0832381187278074,0.1570924164495769,-0.6844886931551075,-0.04274739791512205,0.06897936141185224,-0.779747233161609,-0.14117732976379646,0.039529806674768124,-0.5688496943128164,-0.13225133559131377,0.035516490955421726,-0.39775551287967825,-0.09416058888830323
A,0.0,0.0,0.0,-0.24724796127850962,-0.09538915321215098,-0.0797607518198335,-0.45879589519641717,-0.35136898187821103,-0.12307453281493369,-0.5313465372871108,-0.6227585890797211,-0.17193492698207868,-0.5038172908365056,-0.8638102438928146,-0.20498357521998728,-0.3271887080646905,-0.7418118427344437,0.019936333917218135,-0.38757942116168437,-0.8642648745229349,-0.10644146136351541,-0.3602173876473303,-0.6095737770382241,-0.19357834682119746,-0.31944047699438205,-0.39802440275829715,-0.23148216080696743,-0.1736758406320646,-0.7845913803623518,0.0085632932107288,-0.25534659314553526,-0.892387550125529,-0.1258230381674347,-0.2232317577931979,-0.5888173746867965,-0.17494169906530657,-0.18336358463248326,-0.35781420908897815,-0.17097042456484435,-0.018663294453249615,-0.7861757785836814,-0.026296397997302663,-0.1027363089310601,-0.8545293366918728,-0.1629639103960588,-0.08917870501054449,-0.5506443766809028,-0.14496092372219838,-0.07487944559204453,-0.3312091512868147,-0.09030034719659498,0.1430631719239497,-0.7491176207807958,-0.06905106278278217,0.04293981063806573,-0.8131042631301989,-0.162151578952623,0.026311354892209586,-0.5838174852914869,-0.1361878177879678,0.025110354852041442,-0.4090154125022607,-0.08608942428128155
A,0.0,0.0,0.0,-0.24013461059914776,-0.09744582252613364,-0.08620183335148042,-0.46057091214874896,-0.3525523150696845,-0.13332708047494218,-0.548205258629546,-0.6276032827284355,-0.18454201255393737,-0.5040325551216416,-0.8636846550550434,-0.21858936137578708,-0.32099765126772756,-0.7303855372806454,0.008730307006934872,-0.3927367032234634,-0.8694005769970881,-0.11612968049801166,-0.36453754954406575,-0.6238794896222531,-0.1973822103713334,-0.3172609122224567,-0.4100199183525983,-0.2295659719390916,-0.16989207055745206,-0.763380678334916,0.006835865969141097,-0.26051074583261336,-0.8736595977342441,-0.12329243189755709,-0.22469860707727218,-0.5813746868040832,-0.16663012233425126,-0.18325942894676286,-0.3662348201254639,-0.16022972009220754,-0.016527133641770303,-0.7629412892977917,-0.01902332054166265,-0.12251283183799212,-0.8375987810146203,-0.15277301617087666,-0.10259985206714167,-0.5490631686228757,-0.1383279325053169,-0.07419027857181247,-0.3442908737014855,-0.08621030497113584,0.14315329609642954,-0.7289487312647897,-0.05314672071743963,0.022829487302228387,-0.8268548109089664,-0.1454549014258331,0.013401172409318178,-0.6146519333967009,-0.1259466150922922,0.02870617075653664,-0.44772158454595096,-0.0804362953732928
A,0.0,0.0,0.0,-0.25466183427908895,-0.14274017238132555,-0.09470539585673637,-0.48212344417274733,-0.3789244045318482,-0.15524837798857968,-0.5669283942632167,-0.6657604960416957,-0.2195781798577884,-0.47642504336244706,-0.8792150920321434,-0.26497513239722337,-0.33455553402977983,-0.7193009429440863,-0.0058163611838884305,-0.3654344578677387,-0.8821113793164557,-0.1236516198603123,-0.33990566962061675,-0.6481476340839057,-0.19896240030481624,-0.29981430152494976,-0.4345882031549462,-0.23141888266665356,-0.17860793625931753,-0.7429160493475246,-0.0061325520530400085,-0.2313079267902481,-0.8964269751573201,-0.13309143784721347,-0.209208484836821,-0.6128549816482588,-0.17410572913435093,-0.17636968070769873,-0.3929254955571769,-0.17124101819274726,-0.025885345495620094,-0.7418682922501937,-0.03031238577513039,-0.08612575185816193,-0.8582871953237817,-0.15556179077350593,-0.08531668673947676,-0.5853100457700942,-0.13849456468610116,-0.07032825197121385,-0.37619099638929177,-0.08971963756410124,0.12781215096745935,-0.7058613407419739,-0.06453042919129842,0.04828033905536042,-0.8255834328103697,-0.14176360458812023,0.02144733309861567,-0.6277048210740822,-0.11968025620443824,0.023173852001227162,-0.4611754096795867,-0.07889032168057271
A,0.0,0.0,0.0,-0.2196752927683284,-0.1739827321025972,-0.12552690179368184,-0.4122506795242352,-0.4362626279888559,-0.1983625513673267,-0.4814393506784185,-0.7240925591892934,-0.2667055472557538,-0.3889551890596386,-0.9212566748217247,-0.31277845618746536,-0.27160808870373143,-0.7212380200441867,-0.06293284060867527,-0.2925517193683589,-0.9184640990809513,-0.18244697846283897,-0.2577204302339677,-0.689933735019837,-0.24130821098077965,-0.23291582154782922,-0.4779432791711741,-0.26169878634714294,-0.1153522911710815,-0.7272623653860828,-0.050304897044270006,-0.13666907704405482,-0.9418304399357641,-0.1940196875836696,-0.12028186787080815,-0.6577786561204587,-0.2402004310056877,-0.11840686114760933,-0.43528505954172886,-0.23932521019432337,0.03591697439319955,-0.7117450006432381,-0.05955463827538289,0.015181328657855367,-0.8914912622368454,-0.20592650563923592,0.005431765051168914,-0.6122398255806921,-0.19611285508048457,-0.011484146133060385,-0.39449055378049297,-0.14942237427896063,0.17983881390515097,-0.6631166904752155,-0.08027560943666202,0.16153319416605053,-0.8255396143163233,-0.18898789827144638,0.12687571679975723,-0.6253503883290756,-0.18153003546222574,0.10057161336850272,-0.4511584929123267,-0.14764777576642854
A,0.0,0.0,0.0,-0.27782542548544087,-0.07132911194329535,-0.08785973349458558,-0.5075151904026013,-0.3030545793163931,-0.12938870596569427,-0.604040436615624,-0.5892123283044448,-0.17561966686187583,-0.5683314088757773,-0.8227997385058372,-0.20191679712619492,-0.40789959229747635,-0.5988214856851243,0.01229622475234359,-0.44204472525550714,-0.8214887805389675,-0.10151142547095451,-0.38053091041842535,-0.6058059948796389,-0.16819650035378272,-0.3274619646306645,-0.39663585260767326,-0.1915180623943773,-0.25121491458789474,-0.6431137972194968,0.00955013121585728,-0.29488200538111675,-0.8568700542538391,-0.11723723130304846,-0.23237853383577417,-0.5777233231221305,-0.1581652245066524,-0.18922068838820327,-0.3543861613598469,-0.15102204120586435,-0.09580625689395728,-0.661486973985984,-0.016420050710953975,-0.13659739041091748,-0.8366916143636246,-0.14680175760332595,-0.09947817162143549,-0.55878515143391,-0.1260730885810809,-0.0747724475955338,-0.345973265477205,-0.07107396632068091,0.06256462749324501,-0.6449148166320102,-0.05150246070026516,0.011694737976636158,-0.7872137783911896,-0.14014663015863543,0.01289809170437346,-0.5879867096260929,-0.11712382102751225,0.02029028784056067,-0.41849084909247436,-0.07265575154257946
A,0.0,0.0,0.0,-0.22411884714740266,-0.1716147061729024,-0.08997964392732921,-0.3991550701405504,-0.4433035041039073,-0.1402241301437781,-0.45923682110031344,-0.7222357259416018,-0.19561214267576796,-0.39233472000657693,-0.9198225195532891,-0.23230594554820677,-0.2667738623444761,-0.7452183382307829,0.006798652099303743,-0.28334970285106703,-0.918151061637016,-0.10806681426839475,-0.271617582271009,-0.6924145639608926,-0.1783544616800361,-0.25415840381876575,-0.47956546312698234,-0.20490082428817652,-0.11576738560415223,-0.7362644196756742,0.0070468163164636366,-0.1503737124131755,-0.8959729225440843,-0.12294902439049632,-0.14482311112075774,-0.619417984941733,-0.1678739068690858,-0.13665784005967732,-0.39948213465312393,-0.16528622321973174,0.029877606985298417,-0.707775518060295,-0.016482684228613043,-0.007723733969106101,-0.828704983967332,-0.14553495556243665,-0.01915648501547785,-0.5601074732035547,-0.13641506495528216,-0.02608524120966725,-0.35267340014636633,-0.09110068062332416,0.1707624921082853,-0.6497278973593766,-0.0500216869398315,0.12134990206271626,-0.7577235443643515,-0.13575833952586436,0.08268771153607718,-0.5665553918119203,-0.12384744620857831,0.06466592936986663,-0.405830615099199,-0.08833984565805195
